Date,CityName,StateName,MedianSalePrice,Year,SalesTotal,Total Population,Median Income,MORTGAGE30US,Unemployment Rate,HAI
2013-01-31,Boise City,ID,139900.0,2013.0,514.0,209726.0,48524.0,3.53,8.671173098314366,200.40099398464372
2013-01-31,Colorado Springs,CO,173250.0,2013.0,660.0,425805.0,53962.0,3.53,9.317464982738125,179.95991777023005
2013-01-31,Little Rock,AR,156000.0,2013.0,1334.0,195092.0,44896.0,3.53,9.669365063883742,166.28154179695446
2013-01-31,Lakeland,FL,103000.0,2013.0,722.0,98970.0,39513.0,3.53,13.600142853954154,221.64797683872578
2013-01-31,Akron,OH,95000.0,2013.0,403.0,199038.0,33909.0,3.53,15.443488992396196,206.2302502447052
2013-01-31,Des Moines,IA,125000.0,2013.0,593.0,205415.0,45836.0,3.53,8.553928095872172,211.86425462751458
2013-01-31,Springfield,MA,150750.0,2013.0,372.0,153428.0,34311.0,3.53,14.938952110004742,131.5034197291145
2013-01-31,Ogden,UT,162000.0,2013.0,394.0,83363.0,41031.0,3.53,10.587655537760256,146.3383246863878
2013-01-31,Madison,WI,193500.0,2013.0,563.0,237395.0,53464.0,3.53,6.330100805624325,159.63990860976324
2013-01-31,Deltona,FL,119450.0,2013.0,1008.0,85415.0,47049.0,3.53,12.003514938488577,227.5753581172196
2013-01-31,Syracuse,NY,107500.0,2013.0,420.0,144742.0,31365.0,3.53,12.411050329894708,168.5768053340828
2013-01-31,Provo,UT,195000.0,2013.0,355.0,114179.0,39688.0,3.53,8.08347792245699,117.59411672910778
2013-01-31,Toledo,OH,75900.0,2013.0,476.0,285459.0,33317.0,3.53,16.980214420142243,253.62093813876646
2013-01-31,Wichita,KS,117397.0,2013.0,348.0,383703.0,46011.0,3.53,9.421976602742195,226.44652739189746
2013-01-31,Durham,NC,155000.0,2013.0,391.0,234922.0,49160.0,3.53,8.669093505747574,183.24881198974148
2013-01-31,Fort Collins,CO,222000.0,2013.0,381.0,146822.0,53780.0,3.53,8.07865628840639,139.96801873870993
2013-02-28,New York,NY,320000.0,2013.0,8902.0,8268999.0,52259.0,3.51,10.626212560536723,94.591173033427
2013-02-28,Los Angeles,CA,385000.0,2013.0,7732.0,3827261.0,49497.0,3.51,12.080593989124226,74.46593420052781
2013-02-28,Chicago,IL,135000.0,2013.0,7486.0,2706101.0,47270.0,3.51,13.582805016530413,202.81091681855696
2013-02-28,Dallas,TX,155000.0,2013.0,4797.0,1222167.0,42846.0,3.51,9.373497710194064,160.1098607411187
2013-02-28,Houston,TX,152000.0,2013.0,4061.0,2134707.0,45010.0,3.51,9.314628029793976,171.51611047543764
2013-02-28,Philadelphia,PA,173000.0,2013.0,4046.0,1536704.0,37192.0,3.51,15.080143976797036,124.5210931266368
2013-02-28,Miami,FL,150000.0,2013.0,8497.0,407526.0,30375.0,3.51,13.222672103668053,117.29095490855299
2013-02-28,Atlanta,GA,118000.0,2013.0,6640.0,432589.0,46631.0,3.51,13.322808026118778,228.89284445870416
2013-02-28,Boston,MA,292500.0,2013.0,2422.0,629182.0,53601.0,3.51,10.601066552554391,106.14181659264916
2013-02-28,Phoenix,AZ,160000.0,2013.0,7287.0,1473639.0,47139.0,3.51,10.545859028675183,170.64747911834192
2013-02-28,San Francisco,CA,415000.0,2013.0,3864.0,817501.0,75604.0,3.51,8.257792102237037,105.52033740777915
2013-02-28,Riverside,CA,202500.0,2013.0,4819.0,309150.0,55636.0,3.51,14.246851385390427,159.13670641163858
2013-02-28,Detroit,MI,82000.0,2013.0,5184.0,706663.0,26325.0,3.51,28.482777783495077,185.94907485502304
2013-02-28,Seattle,WA,265140.0,2013.0,3201.0,624681.0,65277.0,3.51,6.926900802186337,142.60161021041043
2013-02-28,Minneapolis,MN,157500.0,2013.0,3308.0,389112.0,49885.0,3.51,9.591311067227611,183.4547297076439
2013-02-28,San Diego,CA,352000.0,2013.0,2687.0,1322838.0,64058.0,3.51,9.12251094527019,105.40718279366004
2013-02-28,Tampa,FL,111000.0,2013.0,3816.0,343768.0,43242.0,3.51,12.297605003977944,225.6432197600111
2013-02-28,Denver,CO,231000.0,2013.0,3117.0,619297.0,50313.0,3.51,8.671978490208376,126.1559470752825
2013-02-28,Baltimore,MD,202500.0,2013.0,1908.0,621445.0,41385.0,3.51,13.88911964113411,118.3743007197797
2013-02-28,St. Louis,MO,115000.0,2013.0,2430.0,318955.0,34582.0,3.51,14.327461310503786,174.1773828297404
2013-02-28,Orlando,FL,129000.0,2013.0,2934.0,244931.0,42147.0,3.51,11.501790323923723,189.24153034858008
2013-02-28,Charlotte,NC,143000.0,2013.0,2314.0,757278.0,52375.0,3.51,11.269360237523403,212.1424074362588
2013-02-28,San Antonio,TX,154019.0,2013.0,1292.0,1359033.0,45722.0,3.51,8.511367073742148,171.94534169077133
2013-02-28,Portland,OR,219900.0,2013.0,1872.0,594687.0,52657.0,3.51,10.26359985820466,138.69805720040367
2013-02-28,Sacramento,CA,225000.0,2013.0,2453.0,471477.0,49753.0,3.51,14.422127099110964,128.07850490129468
2013-02-28,Pittsburgh,PA,108670.0,2013.0,1670.0,306062.0,39195.0,3.51,9.568184477799472,208.91060954234462
2013-02-28,Cincinnati,OH,110500.0,2013.0,1730.0,297150.0,34116.0,3.51,12.948665942607398,178.82791878264652
2013-02-28,Austin,TX,200000.0,2013.0,1459.0,836800.0,53946.0,3.51,7.367923250883678,156.23155193819264
2013-02-28,Las Vegas,NV,140000.0,2013.0,3588.0,591496.0,51143.0,3.51,13.772894015880702,211.5912277561949
2013-02-28,Kansas City,MO,125000.0,2013.0,1591.0,462378.0,45275.0,3.51,9.64970630802785,209.79152527347114
2013-02-28,Columbus,OH,112000.0,2013.0,1451.0,800594.0,44072.0,3.51,9.603094707552398,227.92094200748446
2013-02-28,Indianapolis,IN,112750.0,2013.0,1861.0,828841.0,41962.0,3.51,11.895682294368042,215.56543428311085
2013-02-28,Cleveland,OH,90200.0,2013.0,1260.0,394335.0,26217.0,3.51,19.78509110268473,168.35109714147072
2013-02-28,San Jose,CA,565500.0,2013.0,1142.0,968903.0,81829.0,3.51,10.761504940007244,83.81352937277825
2013-02-28,Virginia Beach,VA,175000.0,2013.0,1297.0,442151.0,65219.0,3.51,5.885378368713108,215.8616941991088
2013-02-28,Providence,RI,184550.0,2013.0,886.0,178056.0,37632.0,3.51,14.680185173110777,118.10893270902308
2013-02-28,Jacksonville,FL,126250.0,2013.0,1498.0,829721.0,47557.0,3.51,11.71899705312172,218.18382858177947
2013-02-28,Milwaukee,WI,133200.0,2013.0,879.0,596459.0,35467.0,3.51,13.812982083002408,154.2267563022893
2013-02-28,Oklahoma City,OK,120000.0,2013.0,1204.0,590995.0,45824.0,3.51,6.728160962792569,221.1827455855775
2013-02-28,Raleigh,NC,173000.0,2013.0,1058.0,414530.0,54448.0,3.51,8.807952169480396,182.2952376467821
2013-02-28,Memphis,TN,99900.0,2013.0,1180.0,650932.0,36912.0,3.51,14.354382364829151,214.0137039550419
2013-02-28,Richmond,VA,159000.0,2013.0,1011.0,207878.0,40496.0,3.51,11.227796178115266,147.52122090152224
2013-02-28,New Orleans,LA,135000.0,2013.0,570.0,357013.0,37146.0,3.51,11.938432044424124,159.37411288644205
2013-02-28,Salt Lake City,UT,200000.0,2013.0,787.0,188141.0,45862.0,3.51,8.484383582400515,132.8196981238533
2013-02-28,Hartford,CT,170000.0,2013.0,888.0,125130.0,29430.0,3.51,20.19796682718031,100.27226733358647
2013-02-28,Buffalo,NY,114467.0,2013.0,545.0,260568.0,30942.0,3.51,13.76124639873815,156.56964810842337
2013-02-28,Birmingham,AL,153000.0,2013.0,1694.0,212295.0,31445.0,3.51,15.240329413627904,119.04184869198575
2013-02-28,Rochester,NY,110000.0,2013.0,599.0,210624.0,30875.0,3.51,13.64889569642769,162.57500483957682
2013-02-28,Grand Rapids,MI,109000.0,2013.0,1128.0,189735.0,39227.0,3.51,13.158832815603198,208.44817253133124
2013-02-28,Tucson,AZ,140000.0,2013.0,1141.0,523278.0,37032.0,3.51,12.111884986979367,153.2105341154686
2013-02-28,Tulsa,OK,120000.0,2013.0,878.0,393709.0,41241.0,3.51,7.943820838318596,199.06157495405904
2013-02-28,Fresno,CA,159000.0,2013.0,746.0,500819.0,42015.0,3.51,15.638151735482234,153.05472382895738
2013-02-28,Worcester,MA,174954.0,2013.0,546.0,181901.0,45932.0,3.51,10.951168316409705,152.06559807846932
2013-02-28,Omaha,NE,120000.0,2013.0,653.0,422499.0,48052.0,3.51,7.543047949321019,231.93682984632878
2013-02-28,Bridgeport,CT,337900.0,2013.0,640.0,145587.0,41050.0,3.51,15.70847661510702,70.36625927016323
2013-02-28,Greenville,SC,120000.0,2013.0,706.0,59944.0,40793.0,3.51,10.435729847494553,196.89917381006597
2013-02-28,Albuquerque,NM,159462.0,2013.0,645.0,549812.0,47989.0,3.51,8.305394643462696,174.3106762881098
2013-02-28,Bakersfield,CA,135500.0,2013.0,683.0,352918.0,56204.0,3.51,12.243688944772222,240.2522283150768
2013-02-28,Albany,NY,169500.0,2013.0,313.0,98142.0,40287.0,3.51,10.036456793772786,137.6685443869296
2013-02-28,Knoxville,TN,117260.0,2013.0,836.0,180830.0,33595.0,3.51,8.183963019504436,165.94503004414955
2013-02-28,Baton Rouge,LA,156500.0,2013.0,553.0,229400.0,38593.0,3.51,10.040753349992453,142.8346885271419
2013-02-28,McAllen,TX,104750.0,2013.0,206.0,132796.0,41163.0,3.51,7.3472684712010805,227.61059910549005
2013-02-28,New Haven,CT,169000.0,2013.0,614.0,130338.0,37428.0,3.51,14.311320475217018,128.27718198019787
2013-02-28,El Paso,TX,125000.0,2013.0,249.0,660795.0,41406.0,3.51,8.277608344312402,191.86367521752283
2013-02-28,Allentown,PA,137500.0,2013.0,640.0,118285.0,35560.0,3.51,15.43134872417983,149.79542470206582
2013-02-28,Oxnard,CA,398000.0,2013.0,602.0,199574.0,60784.0,3.51,10.271822547903152,88.45974816255952
2013-02-28,Columbia,SC,131800.0,2013.0,603.0,131004.0,41344.0,3.51,10.56976322614831,181.69232243913206
2013-02-28,North Port,FL,152750.0,2013.0,1582.0,57554.0,47690.0,3.51,13.541993105609526,180.83629393914504
2013-02-28,Charleston,SC,183230.0,2013.0,816.0,123267.0,51737.0,3.51,8.121051558997351,163.54759238988728
2013-02-28,Greensboro,NC,109000.0,2013.0,582.0,273228.0,41120.0,3.51,10.681761216475897,218.507376411358
2013-02-28,Stockton,CA,162000.0,2013.0,665.0,294406.0,46831.0,3.51,17.323928850429663,167.43949731206968
2013-02-28,Cape Coral,FL,135000.0,2013.0,1665.0,158415.0,49170.0,3.51,14.829036866178264,210.962825893134
2013-02-28,Boise City,ID,137350.0,2013.0,618.0,209726.0,48524.0,3.51,8.671173098314366,204.629114445213
2013-02-28,Colorado Springs,CO,185000.0,2013.0,660.0,425805.0,53962.0,3.51,9.317464982738125,168.94906930331229
2013-02-28,Little Rock,AR,160000.0,2013.0,1487.0,195092.0,44896.0,3.51,9.669365063883742,162.52761455476525
2013-02-28,Lakeland,FL,92000.0,2013.0,706.0,98970.0,39513.0,3.51,13.600142853954154,248.76637151377642
2013-02-28,Akron,OH,89950.0,2013.0,387.0,199038.0,33909.0,3.51,15.443488992396196,218.35005675274323
2013-02-28,Des Moines,IA,132500.0,2013.0,604.0,205415.0,45836.0,3.51,8.553928095872172,200.3689060028301
2013-02-28,Springfield,MA,159950.0,2013.0,312.0,153428.0,34311.0,3.51,14.938952110004742,124.24777662363198
2013-02-28,Ogden,UT,169700.0,2013.0,404.0,83363.0,41031.0,3.51,10.587655537760256,140.04569198666746
2013-02-28,Madison,WI,167500.0,2013.0,451.0,237395.0,53464.0,3.51,6.330100805624325,184.87838181627797
2013-02-28,Deltona,FL,112000.0,2013.0,1014.0,85415.0,47049.0,3.51,12.003514938488577,243.31667272894663
2013-02-28,Syracuse,NY,101500.0,2013.0,296.0,144742.0,31365.0,3.51,12.411050329894708,178.9858687931285
2013-02-28,Provo,UT,192000.0,2013.0,347.0,114179.0,39688.0,3.51,8.08347792245699,119.72848298381305
2013-02-28,Toledo,OH,73500.0,2013.0,486.0,285459.0,33317.0,3.51,16.980214420142243,262.55364035866364
2013-02-28,Wichita,KS,123614.0,2013.0,282.0,383703.0,46011.0,3.51,9.421976602742195,215.59242965197845
2013-02-28,Durham,NC,157500.0,2013.0,370.0,234922.0,49160.0,3.51,8.669093505747574,180.78850380731228
2013-02-28,Fort Collins,CO,213000.0,2013.0,391.0,146822.0,53780.0,3.51,8.07865628840639,146.2448862222681
2013-10-31,New York,NY,350000.0,2013.0,15174.0,8268999.0,52259.0,4.1,10.626212560536723,80.47043791785062
2013-10-31,Los Angeles,CA,451500.0,2013.0,9942.0,3827261.0,49497.0,4.1,12.080593989124226,59.08325817280464
2013-10-31,Chicago,IL,174000.0,2013.0,13022.0,2706101.0,47270.0,4.1,13.582805016530413,146.41300966383392
2013-10-31,Dallas,TX,170991.0,2013.0,6435.0,1222167.0,42846.0,4.1,9.373497710194064,135.04557094989988
2013-10-31,Houston,TX,169000.0,2013.0,5304.0,2134707.0,45010.0,4.1,9.314628029793976,143.5375808248266
2013-10-31,Philadelphia,PA,190750.0,2013.0,6102.0,1536704.0,37192.0,4.1,15.080143976797036,105.08199288409124
2013-10-31,Miami,FL,175000.0,2013.0,10335.0,407526.0,30375.0,4.1,13.222672103668053,93.54520950476329
2013-10-31,Atlanta,GA,143500.0,2013.0,8101.0,432589.0,46631.0,4.1,13.322808026118778,175.13225592358194
2013-10-31,Boston,MA,329900.0,2013.0,4670.0,629182.0,53601.0,4.1,10.601066552554391,87.5656731561097
2013-10-31,Phoenix,AZ,188419.0,2013.0,7184.0,1473639.0,47139.0,4.1,10.545859028675183,134.8338653252174
2013-10-31,San Francisco,CA,550000.0,2013.0,5392.0,817501.0,75604.0,4.1,8.257792102237037,74.08416630869714
2013-10-31,Riverside,CA,249000.0,2013.0,5624.0,309150.0,55636.0,4.1,14.246851385390427,120.42034452889443
2013-10-31,Detroit,MI,115000.0,2013.0,7136.0,706663.0,26325.0,4.1,28.482777783495077,123.37121833236897
2013-10-31,Seattle,WA,295390.0,2013.0,4995.0,624681.0,65277.0,4.1,6.926900802186337,119.09888952248534
2013-10-31,Minneapolis,MN,181500.0,2013.0,5346.0,389112.0,49885.0,4.1,9.591311067227611,148.1278301897349
2013-10-31,San Diego,CA,407500.0,2013.0,3332.0,1322838.0,64058.0,4.1,9.12251094527019,84.72061039297712
2013-10-31,Tampa,FL,125000.0,2013.0,4598.0,343768.0,43242.0,4.1,12.297605003977944,186.43999108368604
2013-10-31,Denver,CO,245000.0,2013.0,4685.0,619297.0,50313.0,4.1,8.671978490208376,110.67701648002715
2013-10-31,Baltimore,MD,239000.0,2013.0,3029.0,621445.0,41385.0,4.1,13.88911964113411,93.32293151327512
2013-10-31,St. Louis,MO,130000.0,2013.0,3424.0,318955.0,34582.0,4.1,14.327461310503786,143.36728740522992
2013-10-31,Orlando,FL,145000.0,2013.0,3245.0,244931.0,42147.0,4.1,11.501790323923723,156.65417689786182
2013-10-31,Charlotte,NC,153000.0,2013.0,3282.0,757278.0,52375.0,4.1,11.269360237523403,184.49131194859376
2013-10-31,San Antonio,TX,160000.0,2013.0,1742.0,1359033.0,45722.0,4.1,8.511367073742148,154.00986873887607
2013-10-31,Portland,OR,255000.0,2013.0,3108.0,594687.0,52657.0,4.1,10.26359985820466,111.29079537883078
2013-10-31,Sacramento,CA,265500.0,2013.0,2839.0,471477.0,49753.0,4.1,14.422127099110964,100.9945786254165
2013-10-31,Pittsburgh,PA,120000.0,2013.0,2809.0,306062.0,39195.0,4.1,9.568184477799472,176.0324513427598
2013-10-31,Cincinnati,OH,122500.0,2013.0,2574.0,297150.0,34116.0,4.1,12.948665942607398,150.0946910036216
2013-10-31,Austin,TX,210500.0,2013.0,1927.0,836800.0,53946.0,4.1,7.367923250883678,138.11805754907564
2013-10-31,Las Vegas,NV,170000.0,2013.0,3662.0,591496.0,51143.0,4.1,13.772894015880702,162.13642482650576
2013-10-31,Kansas City,MO,150000.0,2013.0,2467.0,462378.0,45275.0,4.1,9.64970630802785,162.67114141178106
2013-10-31,Columbus,OH,129000.0,2013.0,2013.0,800594.0,44072.0,4.1,9.603094707552398,184.12652766170606
2013-10-31,Indianapolis,IN,130000.0,2013.0,2527.0,828841.0,41962.0,4.1,11.895682294368042,173.96270065636048
2013-10-31,Cleveland,OH,103000.0,2013.0,2258.0,394335.0,26217.0,4.1,19.78509110268473,137.17945825326345
2013-10-31,San Jose,CA,660000.0,2013.0,1657.0,968903.0,81829.0,4.1,10.761504940007244,66.8200232447399
2013-10-31,Virginia Beach,VA,189000.0,2013.0,1724.0,442151.0,65219.0,4.1,5.885378368713108,185.97546162753108
2013-10-31,Providence,RI,195250.0,2013.0,1630.0,178056.0,37632.0,4.1,14.680185173110777,103.87464954640939
2013-10-31,Jacksonville,FL,146000.0,2013.0,2037.0,829721.0,47557.0,4.1,11.71899705312172,175.5516472119409
2013-10-31,Milwaukee,WI,160500.0,2013.0,1513.0,596459.0,35467.0,4.1,13.812982083002408,119.09478157782686
2013-10-31,Oklahoma City,OK,115000.0,2013.0,1938.0,590995.0,45824.0,4.1,6.728160962792569,214.7526195199421
2013-10-31,Raleigh,NC,180990.0,2013.0,1596.0,414530.0,54448.0,4.1,8.807952169480396,162.13271892477727
2013-10-31,Memphis,TN,117650.0,2013.0,1521.0,650932.0,36912.0,4.1,14.354382364829151,169.09040319898955
2013-10-31,Richmond,VA,170000.0,2013.0,1381.0,207878.0,40496.0,4.1,11.227796178115266,128.3827045690354
2013-10-31,New Orleans,LA,149500.0,2013.0,902.0,357013.0,37146.0,4.1,11.938432044424124,133.9103594469772
2013-10-31,Salt Lake City,UT,215000.0,2013.0,1181.0,188141.0,45862.0,4.1,8.484383582400515,114.96293535516193
2013-10-31,Hartford,CT,200000.0,2013.0,1736.0,125130.0,29430.0,4.1,20.19796682718031,79.30554983570487
2013-10-31,Buffalo,NY,123000.0,2013.0,1072.0,260568.0,30942.0,4.1,13.76124639873815,135.57717626869214
2013-10-31,Birmingham,AL,173500.0,2013.0,2409.0,212295.0,31445.0,4.1,15.240329413627904,97.67770206776947
2013-10-31,Rochester,NY,120000.0,2013.0,1133.0,210624.0,30875.0,4.1,13.64889569642769,138.66569550217395
2013-10-31,Grand Rapids,MI,121000.0,2013.0,1763.0,189735.0,39227.0,4.1,13.158832815603198,174.72016823251673
2013-10-31,Tucson,AZ,149950.0,2013.0,1256.0,523278.0,37032.0,4.1,12.111884986979367,133.0987607043926
2013-10-31,Tulsa,OK,120000.0,2013.0,1127.0,393709.0,41241.0,4.1,7.943820838318596,185.2214396179808
2013-10-31,Fresno,CA,179000.0,2013.0,779.0,500819.0,42015.0,4.1,15.638151735482234,126.50120165252044
2013-10-31,Worcester,MA,195000.0,2013.0,979.0,181901.0,45932.0,4.1,10.951168316409705,126.94747257912636
2013-10-31,Omaha,NE,130000.0,2013.0,1305.0,422499.0,48052.0,4.1,7.543047949321019,199.21013516847228
2013-10-31,Bridgeport,CT,344000.0,2013.0,1219.0,145587.0,41050.0,4.1,15.70847661510702,64.31289106898681
2013-10-31,Greenville,SC,130000.0,2013.0,1066.0,59944.0,40793.0,4.1,10.435729847494553,169.11635403162177
2013-10-31,Albuquerque,NM,160000.0,2013.0,844.0,549812.0,47989.0,4.1,8.305394643462696,161.6460257843035
2013-10-31,Bakersfield,CA,158000.0,2013.0,880.0,352918.0,56204.0,4.1,12.243688944772222,191.71383385445648
2013-10-31,Albany,NY,164800.0,2013.0,593.0,98142.0,40287.0,4.1,10.036456793772786,131.75012479138593
2013-10-31,Knoxville,TN,126000.0,2013.0,1162.0,180830.0,33595.0,4.1,8.183963019504436,143.6969050440111
2013-10-31,Baton Rouge,LA,151000.0,2013.0,714.0,229400.0,38593.0,4.1,10.040753349992453,137.74470276576628
2013-10-31,McAllen,TX,124448.0,2013.0,246.0,132796.0,41163.0,4.1,7.3472684712010805,178.26349281496715
2013-10-31,New Haven,CT,175000.0,2013.0,1060.0,130338.0,37428.0,4.1,14.311320475217018,115.26617617594339
2013-10-31,El Paso,TX,131000.0,2013.0,383.0,660795.0,41406.0,4.1,8.277608344312402,170.34731639040993
2013-10-31,Allentown,PA,153125.0,2013.0,1018.0,118285.0,35560.0,4.1,15.43134872417983,125.15810088143475
2013-10-31,Oxnard,CA,446000.0,2013.0,798.0,199574.0,60784.0,4.1,10.271822547903152,73.45100315887491
2013-10-31,Columbia,SC,120000.0,2013.0,884.0,131004.0,41344.0,4.1,10.56976322614831,185.68403286937266
2013-10-31,North Port,FL,173000.0,2013.0,1763.0,57554.0,47690.0,4.1,13.541993105609526,148.56774561228917
2013-10-31,Charleston,SC,180000.0,2013.0,1158.0,123267.0,51737.0,4.1,8.121051558997351,154.90735952919783
2013-10-31,Greensboro,NC,118000.0,2013.0,716.0,273228.0,41120.0,4.1,10.681761216475897,187.80814050255324
2013-10-31,Stockton,CA,217168.0,2013.0,748.0,294406.0,46831.0,4.1,17.323928850429663,116.220011437251
2013-10-31,Cape Coral,FL,138900.0,2013.0,1744.0,158415.0,49170.0,4.1,14.829036866178264,190.7837041744481
2013-10-31,Boise City,ID,162500.0,2013.0,826.0,209726.0,48524.0,4.1,8.671173098314366,160.93353198892783
2013-10-31,Colorado Springs,CO,192000.0,2013.0,963.0,425805.0,53962.0,4.1,9.317464982738125,151.47121985199013
2013-10-31,Little Rock,AR,160000.0,2013.0,3233.0,195092.0,44896.0,4.1,9.669365063883742,151.2275724356017
2013-10-31,Lakeland,FL,105500.0,2013.0,859.0,98970.0,39513.0,4.1,13.600142853954154,201.85097842632175
2013-10-31,Akron,OH,109700.0,2013.0,739.0,199038.0,33909.0,4.1,15.443488992396196,166.5910512672356
2013-10-31,Des Moines,IA,136000.0,2013.0,1003.0,205415.0,45836.0,4.1,8.553928095872172,181.6398424111735
2013-10-31,Springfield,MA,173000.0,2013.0,585.0,153428.0,34311.0,4.1,14.938952110004742,106.88840259390342
2013-10-31,Ogden,UT,179000.0,2013.0,612.0,83363.0,41031.0,4.1,10.587655537760256,123.53851731535322
2013-10-31,Madison,WI,193500.0,2013.0,798.0,237395.0,53464.0,4.1,6.330100805624325,148.90997572011634
2013-10-31,Deltona,FL,129900.0,2013.0,1220.0,85415.0,47049.0,4.1,12.003514938488577,195.20213354322735
2013-10-31,Syracuse,NY,125500.0,2013.0,673.0,144742.0,31365.0,4.1,12.411050329894708,134.69295475099307
2013-10-31,Provo,UT,203000.0,2013.0,496.0,114179.0,39688.0,4.1,8.08347792245699,105.36745494040144
2013-10-31,Toledo,OH,83000.0,2013.0,647.0,285459.0,33317.0,4.1,16.980214420142243,216.337153210287
2013-10-31,Wichita,KS,120000.0,2013.0,492.0,383703.0,46011.0,4.1,9.421976602742195,206.64444747370126
2013-10-31,Durham,NC,165000.0,2013.0,652.0,234922.0,49160.0,4.1,8.669093505747574,160.57252772055938
2013-10-31,Fort Collins,CO,230000.0,2013.0,491.0,146822.0,53780.0,4.1,8.07865628840639,126.01907164130681
2014-07-31,New York,NY,375000.0,2014.0,16357.0,8354889.0,52737.0,4.12,10.257921213156735,75.61105576894543
2014-07-31,Los Angeles,CA,500000.0,2014.0,10151.0,3862210.0,49682.0,4.12,11.527440505099564,53.42323898846275
2014-07-31,Chicago,IL,208000.0,2014.0,15073.0,2712608.0,47831.0,4.12,13.146910822621608,123.63666302574576
2014-07-31,Dallas,TX,193262.0,2014.0,8708.0,1240985.0,43359.0,4.12,8.871709892241782,120.62405858742933
2014-07-31,Houston,TX,197000.0,2014.0,7511.0,2167988.0,45728.0,4.12,8.90433599322416,124.80073125302428
2014-07-31,Philadelphia,PA,215000.0,2014.0,7334.0,1546920.0,37460.0,4.12,14.848349517735674,93.67645820477844
2014-07-31,Miami,FL,202000.0,2014.0,11047.0,416432.0,30858.0,4.12,12.482060614019455,82.13297506328286
2014-07-31,Atlanta,GA,173700.0,2014.0,9410.0,440641.0,46439.0,4.12,12.89290364032937,143.74216768128437
2014-07-31,Boston,MA,376875.0,2014.0,6594.0,639594.0,54485.0,4.12,10.021214752991979,77.72858734884258
2014-07-31,Phoenix,AZ,192500.0,2014.0,7295.0,1490758.0,46881.0,4.12,9.844599435716628,130.93847608546838
2014-07-31,San Francisco,CA,625000.0,2014.0,6020.0,829072.0,78378.0,4.12,7.582872736843563,67.42412343203145
2014-07-31,Riverside,CA,265000.0,2014.0,5598.0,313041.0,56089.0,4.12,13.90766993820429,113.79756578723273
2014-07-31,Detroit,MI,140000.0,2014.0,7142.0,695437.0,26095.0,4.12,27.09484394220545,100.21446552962094
2014-07-31,Seattle,WA,325000.0,2014.0,6038.0,637850.0,67365.0,4.12,6.494701392459945,111.4428223333569
2014-07-31,Minneapolis,MN,205000.0,2014.0,6113.0,394424.0,50767.0,4.12,9.015138700947226,133.1462036958612
2014-07-31,San Diego,CA,450000.0,2014.0,3331.0,1341510.0,65753.0,4.12,8.777995931819913,78.56049437105304
2014-07-31,Tampa,FL,143000.0,2014.0,5380.0,348934.0,43740.0,4.12,11.39792615350853,164.45379138280026
2014-07-31,Denver,CO,269363.0,2014.0,6242.0,633777.0,51800.0,4.12,7.756848042413682,103.39343608653012
2014-07-31,Baltimore,MD,259000.0,2014.0,3369.0,622271.0,41819.0,4.12,13.908078297045648,86.811053872456
2014-07-31,St. Louis,MO,153000.0,2014.0,4151.0,318727.0,34800.0,4.12,14.111660744011429,122.28944168562408
2014-07-31,Orlando,FL,160000.0,2014.0,3950.0,250224.0,41901.0,4.12,10.172303852667522,140.80094003207765
2014-07-31,Charlotte,NC,177000.0,2014.0,4241.0,774807.0,53274.0,4.12,10.813895838858079,161.82409581840872
2014-07-31,San Antonio,TX,178000.0,2014.0,2407.0,1385438.0,46317.0,4.12,8.290030281820284,139.90124157216465
2014-07-31,Portland,OR,275000.0,2014.0,3790.0,602568.0,53230.0,4.12,9.435591084100208,104.06984828439319
2014-07-31,Sacramento,CA,295000.0,2014.0,3188.0,476075.0,50013.0,4.12,13.705415144239867,91.15112629987698
2014-07-31,Pittsburgh,PA,139900.0,2014.0,3107.0,306045.0,40009.0,4.12,9.387104123946228,153.75920724927093
2014-07-31,Cincinnati,OH,144000.0,2014.0,3015.0,297117.0,34002.0,4.12,13.095593097278584,126.9530444240446
2014-07-31,Austin,TX,242500.0,2014.0,2663.0,864218.0,55216.0,4.12,6.766185043460432,122.42055613856535
2014-07-31,Las Vegas,NV,179900.0,2014.0,3688.0,597353.0,50903.0,4.12,12.996060694484973,152.12947420803198
2014-07-31,Kansas City,MO,167825.0,2014.0,3190.0,465005.0,45376.0,4.12,9.107168521741908,145.36863163202167
2014-07-31,Columbus,OH,152000.0,2014.0,2796.0,811943.0,44774.0,4.12,8.921076179148974,158.37384333237227
2014-07-31,Indianapolis,IN,139900.0,2014.0,3661.0,835097.0,42076.0,4.12,11.213741990836239,161.702926946945
2014-07-31,Cleveland,OH,122900.0,2014.0,2449.0,392114.0,26179.0,4.12,19.203211656475272,114.5255323842524
2014-07-31,San Jose,CA,724500.0,2014.0,1774.0,986320.0,83787.0,4.12,9.794795853606939,62.178379616879965
2014-07-31,Virginia Beach,VA,205000.0,2014.0,2272.0,445623.0,67001.0,4.12,5.685186075199051,175.72298528229751
2014-07-31,Providence,RI,220000.0,2014.0,1793.0,178562.0,37514.0,4.12,13.65305634629175,91.67941688288386
2014-07-31,Jacksonville,FL,159250.0,2014.0,2484.0,837533.0,46768.0,4.12,11.147637190579022,157.89577385720597
2014-07-31,Milwaukee,WI,186250.0,2014.0,2130.0,598078.0,35489.0,4.12,13.084758339235725,102.44685479983188
